江苏,南京,25,1772155
江苏,南京,25,1772156
江苏,南京,25,1772157
江苏,南京,25,1772158
江苏,南京,25,1772159
江苏,宿迁,527,1776890
江苏,宿迁,527,1776891
江苏,宿迁,527,1776892
江苏,宿迁,527,1776893
江苏,宿迁,527,1776894
江苏,无锡,510,1771540
江苏,无锡,510,1771541
江苏,无锡,510,1771542
江苏,无锡,510,1771567
江苏,无锡,510,1771568
江苏,无锡,510,1771569
江苏,无锡,510,1771580
江苏,无锡,510,1771581
江苏,无锡,510,1771582
江苏,苏州,512,1771425
江苏,苏州,512,1771426
江苏,苏州,512,1771427
江苏,苏州,512,1771428
江苏,苏州,512,1771429
江苏,苏州,512,1771535
江苏,苏州,512,1771536
江苏,苏州,512,1771537
江苏,苏州,512,1771538
江苏,苏州,512,1771539
江苏,扬州,514,1771583
江苏,扬州,514,1771584
江苏,扬州,514,1771585
江苏,扬州,514,1771586
江苏,扬州,514,1771587
江苏,徐州,516,1772175
江苏,徐州,516,1772176
江苏,徐州,516,1772177
江苏,徐州,516,1772178
江苏,徐州,516,1772179
江苏,泰州,523,1776870
江苏,泰州,523,1776871
江苏,泰州,523,1776872
江苏,泰州,523,1776873
江苏,泰州,523,1776874
江苏,常州,519,1771543
江苏,常州,519,1771544
江苏,常州,519,1771545
江苏,常州,519,1772166
江苏,常州,519,1772167
江苏,常州,519,1772168
江苏,常州,519,1772169
江苏,常州,519,1772170
江苏,常州,519,1772171
江苏,盐城,515,1772173
江苏,盐城,515,1772174
江苏,盐城,515,1776895
江苏,盐城,515,1776896
江苏,盐城,515,1776897
江苏,南通,513,1771546
江苏,南通,513,1771547
江苏,南通,513,1771548
江苏,南通,513,1772160
江苏,南通,513,1772161
江苏,南通,513,1772162
江苏,南通,513,1772163
江苏,南通,513,1772164
江苏,南通,513,1772165
江苏,镇江,511,1776875
江苏,镇江,511,1776876
江苏,镇江,511,1776877
江苏,镇江,511,1776878
江苏,镇江,511,1776879
福建,福州,591,1775903
福建,福州,591,1775904
福建,福州,591,1775905
福建,福州,591,1775913
福建,福州,591,1775914
福建,福州,591,1775915
福建,福州,591,1775923
福建,福州,591,1775924
福建,福州,591,1775925
福建,南平,599,1775975
福建,南平,599,1775993
福建,南平,599,1775994
福建,南平,599,1775995
福建,三明,598,1775985
福建,泉州,595,1775070
福建,泉州,595,1775071
福建,泉州,595,1775072
福建,泉州,595,1775073
福建,泉州,595,1775074
福建,泉州,595,1775075
福建,泉州,595,1775076
福建,泉州,595,1775077
福建,泉州,595,1775078
福建,泉州,595,1775079
福建,泉州,595,1775080
福建,泉州,595,1775081
福建,泉州,595,1775082
福建,泉州,595,1775083
福建,泉州,595,1775084
福建,泉州,595,1775085
福建,泉州,595,1775086
福建,泉州,595,1775087
福建,泉州,595,1775088
福建,泉州,595,1775089
福建,泉州,595,1775943
福建,泉州,595,1775944
福建,泉州,595,1775945
福建,泉州,595,1775953
福建,泉州,595,1775954
福建,泉州,595,1775955
福建,泉州,595,1775963
福建,泉州,595,1775964
福建,泉州,595,1775965
福建,泉州,595,1775974
福建,莆田,594,1775983
福建,莆田,594,1775984
福建,宁德,593,1775933
福建,宁德,593,1775934
福建,宁德,593,1775935
福建,宁德,593,1775973
四川,阿坝,837,1771379
四川,阿坝,837,1776149
四川,眉山,28,1771347
四川,眉山,28,1771377
四川,眉山,28,1771378
四川,眉山,28,1776133
四川,自贡,813,1771343
四川,自贡,813,1776019
四川,自贡,813,1776137
四川,自贡,813,1776145
四川,雅安,835,1771397
四川,雅安,835,1776139
四川,雅安,835,1776147
四川,乐山,833,1771149
四川,乐山,833,1771394
四川,乐山,833,1771395
四川,乐山,833,1774438
四川,乐山,833,1776013
四川,乐山,833,1776113
四川,内江,832,1771348
四川,内江,832,1771351
四川,内江,832,1776016
四川,内江,832,1776134
四川,宜宾,831,1771147
四川,宜宾,831,1771349
四川,宜宾,831,1771384
四川,宜宾,831,1771385
四川,宜宾,831,1774435
四川,宜宾,831,1776011
四川,宜宾,831,1776112
四川,广安,826,1771345
四川,广安,826,1771386
四川,广安,826,1771387
四川,广安,826,1776115
四川,南充,817,1771141
四川,南充,817,1771380
四川,南充,817,1771381
四川,南充,817,1771382
四川,南充,817,1771383
四川,南充,817,1774432
四川,南充,817,1776005
四川,南充,817,1776104
四川,南充,817,1776105
四川,南充,817,1776106
四川,绵阳,816,1771140
四川,绵阳,816,1771365
四川,绵阳,816,1771366
四川,绵阳,816,1771367
四川,绵阳,816,1771368
四川,绵阳,816,1774431
四川,绵阳,816,1776004
四川,绵阳,816,1776101
四川,绵阳,816,1776102
四川,绵阳,816,1776103
四川,遂宁,825,1771344
四川,遂宁,825,1771373
四川,遂宁,825,1776017
四川,遂宁,825,1776135
四川,泸州,830,1771142
四川,泸州,830,1771374
四川,泸州,830,1771375
四川,泸州,830,1771376
四川,泸州,830,1774430
四川,泸州,830,1776010
四川,泸州,830,1776107
四川,泸州,830,1776108
四川,广元,839,1771346
四川,广元,839,1771390
四川,广元,839,1771391
四川,广元,839,1776117
四川,德阳,838,1771146
四川,德阳,838,1771371
四川,德阳,838,1771372
四川,德阳,838,1774437
四川,德阳,838,1776012
四川,德阳,838,1776110
四川,德阳,838,1776143
四川,巴中,827,1771350
四川,巴中,827,1776015
四川,巴中,827,1776114
四川,巴中,827,1776148
四川,攀枝花,812,1771352
四川,攀枝花,812,1776138
四川,攀枝花,812,1776146
四川,成都,28,1771143
四川,成都,28,1771144
四川,成都,28,1771340
四川,成都,28,1771341
四川,成都,28,1771353
四川,成都,28,1771354
四川,成都,28,1771355
四川,成都,28,1771356
四川,成都,28,1771357
四川,成都,28,1771358
四川,成都,28,1771359
四川,成都,28,1771360
四川,成都,28,1771361
四川,成都,28,1771362
四川,成都,28,1771363
四川,成都,28,1771364
四川,成都,28,1771616
四川,成都,28,1774433
四川,成都,28,1774434
四川,成都,28,1776001
四川,成都,28,1776002
四川,成都,28,1776003
四川,成都,28,1776119
四川,成都,28,1776120
四川,成都,28,1776121
四川,成都,28,1776122
四川,成都,28,1776123
四川,成都,28,1776124
四川,成都,28,1776125
四川,成都,28,1776126
四川,成都,28,1776127
四川,成都,28,1776128
四川,成都,28,1776129
四川,成都,28,1776130
四川,成都,28,1776131
四川,成都,28,1776140
四川,成都,28,1776141
四川,资阳,28,1771398
四川,资阳,28,1776018
四川,资阳,28,1776136
四川,资阳,28,1776144
四川,凉山,834,1771148
四川,凉山,834,1771392
四川,凉山,834,1771393
四川,凉山,834,1774439
四川,凉山,834,1776014
四川,凉山,834,1776132
四川,甘孜,836,1771342
四川,甘孜,836,1771396
四川,达州,818,1771145
四川,达州,818,1771369
四川,达州,818,1771370
四川,达州,818,1774436
四川,达州,818,1776007
四川,达州,818,1776109
四川,达州,818,1776142
湖北,荆州,716,1776414
湖北,荆州,716,1778666
湖北,荆州,716,1778667
湖北,恩施,718,1776302
湖北,黄冈,713,1776304
湖北,黄冈,713,1776411
湖北,黄冈,713,1778660
湖北,黄冈,713,1778661
湖北,黄冈,713,1778662
湖北,黄冈,713,1778663
湖北,黄冈,713,1778664
湖北,黄冈,713,1778665
湖北,孝感,712,1776303
湖北,武汉,27,1776400
湖北,武汉,27,1776401
湖北,武汉,27,1776402
湖北,武汉,27,1776403
湖北,武汉,27,1776404
湖北,武汉,27,1776405
湖北,武汉,27,1776406
湖北,武汉,27,1776407
湖北,武汉,27,1776408
湖北,武汉,27,1776409
湖北,武汉,27,1778650
湖北,武汉,27,1778651
湖北,武汉,27,1778652
湖北,武汉,27,1778653
湖北,武汉,27,1778654
湖北,武汉,27,1778655
湖北,武汉,27,1778656
湖北,武汉,27,1778657
湖北,武汉,27,1778658
湖北,武汉,27,1778659
湖北,江汉,728,1776300
湖北,江汉,728,1776301
湖北,江汉,728,1776412
湖北,荆门,724,1776410
湖北,荆门,724,1778675
湖北,荆门,724,1778676
湖北,襄樊,710,1778677
湖北,襄樊,710,1778678
湖北,襄樊,710,1778679
湖北,十堰,719,1776413
湖北,十堰,719,1778668
湖北,十堰,719,1778669
湖北,随州,722,1778670
湖北,随州,722,1778671
湖北,随州,722,1778672
湖北,随州,722,1778673
湖北,随州,722,1778674
湖南,株洲,731,1777332
湖南,株洲,731,1777333
湖南,株洲,731,1777334
湖南,株洲,731,1777335
湖南,株洲,731,1777336
湖南,株洲,731,1777337
湖南,株洲,731,1777338
湖南,株洲,731,1777339
湖南,长沙,731,1777312
湖南,长沙,731,1777313
湖南,长沙,731,1777314
湖南,长沙,731,1777315
湖南,长沙,731,1777316
湖南,长沙,731,1777317
湖南,长沙,731,1777318
湖南,长沙,731,1777319
湖南,长沙,731,1777580
湖南,长沙,731,1777581
湖南,长沙,731,1777582
湖南,长沙,731,1777583
湖南,长沙,731,1777584
湖南,长沙,731,1777585
湖南,长沙,731,1777586
湖南,长沙,731,1777587
湖南,长沙,731,1777588
湖南,长沙,731,1777589
湖南,郴州,735,1777352
湖南,郴州,735,1777353
湖南,郴州,735,1777354
湖南,郴州,735,1777355
湖南,郴州,735,1777356
湖南,郴州,735,1777357
湖南,郴州,735,1777358
湖南,郴州,735,1777359
湖南,益阳,737,1777372
湖南,益阳,737,1777373
湖南,益阳,737,1777374
湖南,益阳,737,1777375
湖南,益阳,737,1777376
湖南,益阳,737,1777377
湖南,益阳,737,1777378
湖南,益阳,737,1777379
湖南,邵阳,739,1777392
湖南,邵阳,739,1777393
湖南,邵阳,739,1777394
湖南,邵阳,739,1777395
湖南,邵阳,739,1777396
湖南,邵阳,739,1777397
湖南,邵阳,739,1777398
湖南,邵阳,739,1777399
湖南,吉首,743,1777430
湖南,吉首,743,1777431
湖南,吉首,743,1777432
湖南,吉首,743,1777433
湖南,吉首,743,1777434
湖南,吉首,743,1777435
湖南,吉首,743,1777436
湖南,吉首,743,1777437
湖南,吉首,743,1777438
湖南,吉首,743,1777439
湖南,永州,746,1777460
湖南,永州,746,1777461
湖南,永州,746,1777462
湖南,永州,746,1777463
湖南,永州,746,1777464
湖南,永州,746,1777465
湖南,永州,746,1777466
湖南,永州,746,1777467
湖南,永州,746,1777468
湖南,永州,746,1777469
湖南,怀化,745,1777450
湖南,怀化,745,1777451
湖南,怀化,745,1777452
湖南,怀化,745,1777453
湖南,怀化,745,1777454
湖南,怀化,745,1777455
湖南,怀化,745,1777456
湖南,怀化,745,1777457
湖南,怀化,745,1777458
湖南,怀化,745,1777459
湖南,张家界,744,1777440
湖南,张家界,744,1777441
湖南,张家界,744,1777442
湖南,张家界,744,1777443
湖南,张家界,744,1777444
湖南,张家界,744,1777445
湖南,张家界,744,1777446
湖南,张家界,744,1777447
湖南,张家界,744,1777448
湖南,张家界,744,1777449
湖南,岳阳,730,1777302
湖南,岳阳,730,1777303
湖南,岳阳,730,1777304
湖南,岳阳,730,1777305
湖南,岳阳,730,1777306
湖南,岳阳,730,1777307
湖南,岳阳,730,1777308
湖南,岳阳,730,1777309
湖南,娄底,738,1777382
湖南,娄底,738,1777383
湖南,娄底,738,1777384
湖南,娄底,738,1777385
湖南,娄底,738,1777386
湖南,娄底,738,1777387
湖南,娄底,738,1777388
湖南,娄底,738,1777389
湖南,常德,736,1777362
湖南,常德,736,1777363
湖南,常德,736,1777364
湖南,常德,736,1777365
湖南,常德,736,1777366
湖南,常德,736,1777367
湖南,常德,736,1777368
湖南,常德,736,1777369
湖南,衡阳,734,1777342
湖南,衡阳,734,1777343
湖南,衡阳,734,1777344
湖南,衡阳,734,1777345
湖南,衡阳,734,1777346
湖南,衡阳,734,1777347
湖南,衡阳,734,1777348
湖南,衡阳,734,1777349
湖南,湘潭,731,1777322
湖南,湘潭,731,1777323
湖南,湘潭,731,1777324
湖南,湘潭,731,1777325
湖南,湘潭,731,1777326
湖南,湘潭,731,1777327
湖南,湘潭,731,1777328
湖南,湘潭,731,1777329
陕西,西安,29,1772900
陕西,西安,29,1772901
陕西,西安,29,1772929
陕西,西安,29,1774922
陕西,延安,911,1772911
陕西,延安,911,1772920
陕西,延安,911,1772921
陕西,延安,911,1772922
陕西,榆林,912,1772912
陕西,榆林,912,1772928
陕西,榆林,912,1774920
陕西,榆林,912,1774921
陕西,商洛,914,1772914
陕西,商洛,914,1772926
陕西,渭南,913,1772902
陕西,渭南,913,1772903
陕西,渭南,913,1772904
陕西,渭南,913,1772913
陕西,渭南,913,1774923
陕西,安康,915,1772915
陕西,安康,915,1772923
陕西,安康,915,1772924
陕西,安康,915,1772925
陕西,汉中,916,1772905
陕西,汉中,916,1772906
陕西,汉中,916,1772916
陕西,汉中,916,1774924
陕西,汉中,916,1774925
陕西,宝鸡,917,1772917
陕西,宝鸡,917,1772918
陕西,宝鸡,917,1774926
陕西,宝鸡,917,1774927
陕西,铜川,919,1772919
陕西,铜川,919,1772927
陕西,咸阳,29,1772907
陕西,咸阳,29,1772908
陕西,咸阳,29,1772909
陕西,咸阳,29,1772910
陕西,咸阳,29,1774928
陕西,咸阳,29,1774929
云南,昆明,871,1778712
云南,昆明,871,1778713
云南,版纳,691,1778703
云南,版纳,691,1778732
云南,大理,872,1778722
云南,大理,872,1778723
云南,文山,876,1778742
云南,文山,876,1778762
云南,文山,876,1778763
云南,楚雄,878,1778782
云南,楚雄,878,1778783
云南,临沧,883,1778743
云南,临沧,883,1778773
云南,昭通,870,1778702
云南,普洱,879,1778792
云南,普洱,879,1778793
云南,玉溪,877,1778772
云南,保山,875,1778752
云南,保山,875,1778753
云南,红河,873,1778733
安徽,合肥,551,1775419
安徽,合肥,551,1775659
安徽,合肥,551,1775697
安徽,合肥,551,1775698
安徽,池州,566,1775662
安徽,池州,566,1775663
安徽,池州,566,1775664
安徽,池州,566,1775665
安徽,池州,566,1775666
安徽,池州,566,1775667
安徽,池州,566,1775668
安徽,池州,566,1775669
安徽,亳州,558,1775410
安徽,阜阳,558,1775416
安徽,阜阳,558,1775685
安徽,阜阳,558,1775686
安徽,阜阳,558,1775687
安徽,阜阳,558,1775688
安徽,阜阳,558,1775689
安徽,宿州,557,1775413
安徽,宿州,557,1775579
安徽,宿州,557,1775691
安徽,安庆,556,1775412
安徽,安庆,556,1775567
安徽,安庆,556,1775568
安徽,安庆,556,1775569
安徽,马鞍山,555,1775558
安徽,马鞍山,555,1775559
安徽,淮南,554,1775549
安徽,淮南,554,1775699
安徽,芜湖,553,1775411
安徽,蚌埠,552,1775415
安徽,六安,564,1775414
安徽,六安,564,1775649
安徽,宣城,563,1775417
安徽,宣城,563,1775635
安徽,宣城,563,1775636
安徽,宣城,563,1775637
安徽,宣城,563,1775638
安徽,宣城,563,1775639
安徽,铜陵,562,1775622
安徽,铜陵,562,1775623
安徽,淮北,561,1775418
安徽,淮北,561,1775615
安徽,淮北,561,1775616
安徽,淮北,561,1775617
安徽,淮北,561,1775618
安徽,淮北,561,1775619
安徽,黄山,559,1775592
安徽,黄山,559,1775593
广西,南宁,771,1777710
广西,南宁,771,1777711
广西,防城港,770,1777700
广西,防城港,770,1777701
广西,防城港,770,1777702
广西,河池,778,1777478
广西,河池,778,1777793
广西,河池,778,1777794
广西,钦州,777,1777477
广西,钦州,777,1777703
广西,钦州,777,1777704
广西,百色,776,1777476
广西,百色,776,1777760
广西,百色,776,1777761
广西,百色,776,1777762
广西,百色,776,1777763
广西,百色,776,1777764
广西,玉林,775,1777475
广西,玉林,775,1777750
广西,玉林,775,1777751
广西,梧州,774,1777473
广西,梧州,774,1777740
广西,梧州,774,1777741
广西,梧州,774,1777742
广西,桂林,773,1777470
广西,桂林,773,1777471
广西,桂林,773,1777730
广西,桂林,773,1777731
广西,桂林,773,1777732
广西,桂林,773,1777733
广西,桂林,773,1777734
广西,柳州,772,1777723
广西,柳州,772,1777724
广西,贺州,774,1777474
广西,贺州,774,1777743
广西,贺州,774,1777744
广西,北海,779,1777479
广西,北海,779,1777790
广西,北海,779,1777791
广西,北海,779,1777792
广西,贵港,775,1777752
广西,贵港,775,1777753
广西,贵港,775,1777754
广西,崇左,771,1777712
广西,崇左,771,1777713
广西,崇左,771,1777714
广西,来宾,772,1777472
广西,来宾,772,1777720
广西,来宾,772,1777721
广西,来宾,772,1777722
新疆,乌鲁木齐,991,1776740
新疆,乌鲁木齐,991,1776741
新疆,乌鲁木齐,991,1776768
新疆,乌鲁木齐,991,1776769
新疆,乌鲁木齐,991,1779960
新疆,乌鲁木齐,991,1779961
新疆,乌鲁木齐,991,1779962
新疆,乌鲁木齐,991,1779963
新疆,乌鲁木齐,991,1779964
新疆,乌鲁木齐,991,1779965
新疆,乌鲁木齐,991,1779966
新疆,乌鲁木齐,991,1779967
新疆,乌鲁木齐,991,1779968
新疆,乌鲁木齐,991,1779969
新疆,乌鲁木齐,991,1779970
新疆,乌鲁木齐,991,1779971
新疆,乌鲁木齐,991,1779972
新疆,乌鲁木齐,991,1779973
新疆,乌鲁木齐,991,1779974
新疆,乌鲁木齐,991,1779975
新疆,乌鲁木齐,991,1779976
新疆,乌鲁木齐,991,1779977
新疆,乌鲁木齐,991,1779978
新疆,乌鲁木齐,991,1779979
新疆,奎屯,992,1776747
新疆,石河子,993,1776745
新疆,昌吉,994,1776762
新疆,昌吉,994,1776763
新疆,昌吉,994,1776764
新疆,吐鲁番,995,1776746
新疆,阿克苏,997,1776749
新疆,阿克苏,997,1776750
新疆,阿克苏,997,1776751
新疆,阿克苏,997,1776752
新疆,阿克苏,997,1776753
新疆,喀什,998,1776754
新疆,喀什,998,1776755
新疆,喀什,998,1776756
新疆,伊犁,999,1776757
新疆,伊犁,999,1776758
新疆,伊犁,999,1776759
新疆,伊犁,999,1776760
新疆,巴州,996,1776765
新疆,巴州,996,1776766
新疆,巴州,996,1776767
新疆,哈密,902,1776748
新疆,和田,903,1776742
新疆,和田,903,1776743
新疆,和田,903,1776744
新疆,阿勒泰,906,1776761
重庆,重庆,23,1772300
重庆,重庆,23,1772301
重庆,重庆,23,1772302
重庆,重庆,23,1772303
重庆,重庆,23,1772304
重庆,重庆,23,1772305
重庆,重庆,23,1772306
重庆,重庆,23,1772307
重庆,重庆,23,1772308
重庆,重庆,23,1772309
重庆,重庆,23,1772310
重庆,重庆,23,1772311
重庆,重庆,23,1772312
重庆,重庆,23,1772313
重庆,重庆,23,1772314
重庆,重庆,23,1772315
重庆,重庆,23,1772316
重庆,重庆,23,1772317
重庆,重庆,23,1772318
重庆,重庆,23,1772319
重庆,重庆,23,1772320
重庆,重庆,23,1772321
重庆,重庆,23,1772322
重庆,重庆,23,1772323
重庆,重庆,23,1772324
重庆,重庆,23,1772325
重庆,重庆,23,1772326
重庆,重庆,23,1772327
重庆,重庆,23,1772328
重庆,重庆,23,1772329
重庆,重庆,23,1778440
重庆,重庆,23,1778441
重庆,重庆,23,1778442
重庆,重庆,23,1778443
重庆,重庆,23,1778444
重庆,重庆,23,1778445
重庆,重庆,23,1778446
重庆,重庆,23,1778447
重庆,重庆,23,1778448
重庆,重庆,23,1778449
江西,南昌,791,1777910
江西,南昌,791,1777911
江西,南昌,791,1777912
江西,南昌,791,1777913
江西,南昌,791,1777914
江西,九江,792,1777920
江西,九江,792,1777921
江西,九江,792,1777922
江西,抚州,794,1777040
江西,抚州,794,1777041
江西,抚州,794,1777042
江西,抚州,794,1777043
江西,抚州,794,1777044
江西,抚州,794,1777940
江西,抚州,794,1777941
江西,抚州,794,1777942
江西,赣州,797,1777970
江西,赣州,797,1777971
江西,赣州,797,1777972
江西,吉安,796,1777060
江西,吉安,796,1777061
江西,吉安,796,1777062
江西,吉安,796,1777063
江西,吉安,796,1777064
江西,吉安,796,1777960
江西,吉安,796,1777961
江西,吉安,796,1777962
江西,宜春,795,1777050
江西,宜春,795,1777051
江西,宜春,795,1777052
江西,宜春,795,1777053
江西,宜春,795,1777054
江西,宜春,795,1777950
江西,宜春,795,1777951
江西,宜春,795,1777952
江西,上饶,793,1777030
江西,上饶,793,1777031
江西,上饶,793,1777032
江西,上饶,793,1777033
江西,上饶,793,1777034
江西,上饶,793,1777930
江西,上饶,793,1777931
江西,上饶,793,1777932
江西,景德镇,798,1777985
江西,新余,790,1777900
江西,新余,790,1777901
江西,新余,790,1777902
江西,萍乡,799,1777990
江西,萍乡,799,1777991
江西,萍乡,799,1777992
甘肃,兰州,931,1779420
甘肃,兰州,931,1779421
甘肃,兰州,931,1779422
甘肃,兰州,931,1779423
甘肃,兰州,931,1779424
甘肃,兰州,931,1779425
甘肃,兰州,931,1779426
甘肃,兰州,931,1779427
甘肃,兰州,931,1779428
甘肃,兰州,931,1779429
甘肃,庆阳,934,1779342
甘肃,庆阳,934,1779343
甘肃,庆阳,934,1779344
甘肃,陇南,939,1779392
甘肃,陇南,939,1779393
甘肃,陇南,939,1779394
甘肃,酒泉,937,1779375
甘肃,酒泉,937,1779376
甘肃,金昌,935,1779356
甘肃,嘉峪关,937,1779377
甘肃,定西,932,1779323
甘肃,定西,932,1779324
甘肃,定西,932,1779325
甘肃,定西,932,1779326
甘肃,定西,932,1779327
甘肃,平凉,933,1779332
甘肃,平凉,933,1779333
甘肃,平凉,933,1779334
甘肃,平凉,933,1779335
甘肃,平凉,933,1779336
甘肃,武威,935,1779354
甘肃,武威,935,1779355
甘肃,张掖,936,1779363
甘肃,张掖,936,1779364
甘肃,张掖,936,1779365
甘肃,张掖,936,1779366
甘肃,天水,938,1779383
甘肃,天水,938,1779384
甘肃,天水,938,1779385
甘肃,天水,938,1779386
甘肃,天水,938,1779387
甘肃,临夏,930,1779302
甘肃,临夏,930,1779303
甘肃,临夏,930,1779304
甘肃,临夏,930,1779305
甘肃,甘南,941,1779411
甘肃,甘南,941,1779412
甘肃,白银,943,1779433
甘肃,白银,943,1779434
甘肃,白银,943,1779435
贵州,黔东南,855,1778505
贵州,黔东南,855,1778527
贵州,黔东南,855,1778553
贵州,六盘水,858,1778508
贵州,六盘水,858,1778518
贵州,六盘水,858,1778554
贵州,毕节,857,1778507
贵州,毕节,857,1778517
贵州,毕节,857,1778574
贵州,铜仁,856,1778506
贵州,铜仁,856,1778529
贵州,铜仁,856,1778563
贵州,安顺,853,1778503
贵州,安顺,853,1778533
贵州,安顺,853,1778543
贵州,遵义,852,1778502
贵州,遵义,852,1778532
贵州,遵义,852,1778542
贵州,遵义,852,1778562
贵州,遵义,852,1778572
贵州,遵义,852,1778582
贵州,贵阳,851,1778500
贵州,贵阳,851,1778501
贵州,贵阳,851,1778530
贵州,贵阳,851,1778531
贵州,贵阳,851,1778540
贵州,贵阳,851,1778541
贵州,贵阳,851,1778560
贵州,贵阳,851,1778561
贵州,贵阳,851,1778573
贵州,贵阳,851,1778580
贵州,贵阳,851,1778581
贵州,贵阳,851,1778592
贵州,贵阳,851,1778593
贵州,黔南,854,1778504
贵州,黔南,854,1778528
贵州,黔南,854,1778552
贵州,黔西南,859,1778509
贵州,黔西南,859,1778519
贵州,黔西南,859,1778583
海南,海口,898,1778690
海南,海口,898,1778691
海南,海口,898,1778692
海南,海口,898,1778693
海南,海口,898,1778694
海南,海口,898,1778695
海南,海口,898,1778696
海南,海口,898,1778697
海南,海口,898,1778698
海南,海口,898,1778699
宁夏,银川,951,1779500
宁夏,银川,951,1779501
宁夏,银川,951,1779502
宁夏,银川,951,1779503
宁夏,银川,951,1779504
宁夏,银川,951,1779505
宁夏,银川,951,1779506
宁夏,银川,951,1779507
宁夏,银川,951,1779508
宁夏,银川,951,1779509
宁夏,银川,951,1779510
宁夏,银川,951,1779511
宁夏,银川,951,1779512
宁夏,银川,951,1779513
宁夏,银川,951,1779514
宁夏,银川,951,1779515
宁夏,石嘴山,952,1779520
宁夏,石嘴山,952,1779521
宁夏,石嘴山,952,1779522
宁夏,石嘴山,952,1779523
宁夏,石嘴山,952,1779524
宁夏,石嘴山,952,1779525
宁夏,吴忠,953,1779530
